Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1072355,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,CO,80015,Web,10/15/2014,10/22/2014,"B.C. Services, Inc.",Closed,Yes,
1072018,Credit reporting,,Incorrect information on credit report,Account status,CA,91730,Referral,10/15/2014,11/05/2014,Experian,Closed with non-monetary relief,Yes,
1074981,Debt collection,Mortgage,Communication tactics,Called outside of 8am-9pm,TX,77389,Web,10/15/2014,10/16/2014,Nationstar Mortgage,Closed with explanation,Yes,
1073264,Credit reporting,,Credit reporting company's investigation,Investigation took too long,CO,80111,Web,10/15/2014,10/16/2014,Equifax,Closed with non-monetary relief,Yes,
1071323,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48309,Web,10/15/2014,10/20/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1071225,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,NY,11234,Web,10/15/2014,10/15/2014,TransUnion,Closed with explanation,Yes,Yes
1071995,Credit reporting,,Incorrect information on credit report,Account status,IL,60162,Referral,10/15/2014,10/31/2014,TransUnion,Closed with explanation,Yes,
1071363,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21030,Referral,10/15/2014,10/20/2014,Regions,Closed with monetary relief,Yes,
1073228,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11212,Phone,10/15/2014,10/22/2014,Ally Financial Inc.,In progress,Yes,
1071702,Bank account or service,Checking account,"Account opening, closing, or management",,NY,10451,Phone,10/15/2014,10/21/2014,Wells Fargo,Closed with explanation,Yes,
1073234,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,IL,60120,Web,10/15/2014,10/16/2014,Wells Fargo,Closed with explanation,Yes,
1071320,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MO,64080,Web,10/15/2014,10/15/2014,Wells Fargo,Closed with explanation,Yes,
1071031,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30185,Web,10/15/2014,10/22/2014,Equifax,Closed with explanation,Yes,
1071193,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,TX,75211,Phone,10/15/2014,10/22/2014,Cottonwood Financial Ltd.,Closed with explanation,Yes,
1071795,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,MI,48081,Web,10/15/2014,10/15/2014,Flagstar Bank,Closed with explanation,Yes,Yes
1071409,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,VA,20147,Web,10/15/2014,10/15/2014,"Hunter Warfield, Inc.",Closed with explanation,Yes,
1071441,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt was paid,MD,20879,Phone,10/15/2014,10/21/2014,"Expert Global Solutions, Inc.",In progress,Yes,
1071029,Credit reporting,,Incorrect information on credit report,Account status,GA,30185,Web,10/15/2014,10/15/2014,Equifax,Closed with explanation,Yes,
1071541,Credit card,,Identity theft / Fraud / Embezzlement,,MD,20601,Referral,10/15/2014,10/20/2014,GE Capital Retail,Closed with explanation,Yes,
1071915,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,VA,20164,Web,10/15/2014,10/15/2014,Encore Capital Group,Closed with non-monetary relief,Yes,
1071639,Consumer loan,Installment loan,Problems when you are unable to pay,,SC,29574,Web,10/15/2014,10/21/2014,Southern Management Corp,Closed with explanation,Yes,
1072467,Credit card,,Delinquent account,,TX,78130,Web,10/15/2014,10/15/2014,Citibank,Closed with explanation,Yes,Yes
1072464,Debt collection,Auto,False statements or representation,Attempted to collect wrong amount,NH,03060,Web,10/15/2014,10/22/2014,"FEDERAL PACIFIC CREDIT COMPANY, LLC",In progress,Yes,
1072174,Debt collection,,Improper contact or sharing of info,Contacted employer after asked not to,WI,53719,Web,10/15/2014,10/22/2014,"Oxford Law, LLC",Closed with non-monetary relief,Yes,
1072703,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,76063,Phone,10/15/2014,10/22/2014,Ocwen,Closed with explanation,Yes,
1071440,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,92020,Referral,10/15/2014,11/05/2014,TransUnion,In progress,Yes,
1072054,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,33166,Referral,10/15/2014,10/21/2014,Citibank,Closed with explanation,Yes,
1071129,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,CA,90650,Web,10/15/2014,10/15/2014,Collection Consultants of California,Closed with explanation,Yes,
1073036,Credit reporting,,Incorrect information on credit report,Personal information,NJ,07057,Web,10/15/2014,10/16/2014,Experian,Closed with non-monetary relief,Yes,
1072441,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,CA,96002,Web,10/15/2014,10/15/2014,"Caliber Home Loans, Inc",Closed with explanation,Yes,
1073280,Credit card,,Billing statement,,OH,43701,Web,10/15/2014,10/22/2014,KeyBank NA,Closed with explanation,Yes,Yes
1071138,Credit card,,APR or interest rate,,NC,27699,Referral,10/15/2014,10/22/2014,Capital One,Closed with explanation,Yes,
1073117,Credit reporting,,Incorrect information on credit report,Account status,MI,48842,Web,10/15/2014,10/22/2014,Experian,Closed with non-monetary relief,Yes,
1072690,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,WI,53713,Web,10/15/2014,10/15/2014,Wells Fargo,Closed with explanation,Yes,
1071939,Credit reporting,,Credit monitoring or identity protection,Billing dispute,CA,91911,Web,10/15/2014,10/21/2014,Experian,Closed with explanation,Yes,
1072392,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,CA,91303,Phone,10/15/2014,10/22/2014,Resurgent Capital Services L.P.,Closed with explanation,Yes,
1071353,Credit reporting,,Incorrect information on credit report,Account status,NY,14716,Postal mail,10/15/2014,10/28/2014,Equifax,Closed with explanation,Yes,
1073007,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MN,55125,Web,10/15/2014,10/15/2014,Nationstar Mortgage,Closed with explanation,Yes,Yes
1073219,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NH,03801,Phone,10/15/2014,10/22/2014,U.S. Bancorp,Closed with explanation,Yes,
1071118,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,IL,60612,Web,10/15/2014,10/24/2014,"Southwest Credit Systems, L.P.",Closed,Yes,
1071801,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,62526,Web,10/15/2014,10/15/2014,U.S. Bancorp,Closed with explanation,Yes,
1073198,Debt collection,,Communication tactics,Used obscene/profane/abusive language,CA,94553,Web,10/15/2014,10/15/2014,Penn Credit Corporation,Closed with explanation,Yes,
1072087,Mortgage,Home equity loan or line of credit,Settlement process and costs,,GA,30030,Web,10/15/2014,10/22/2014,"Fidelity National Financial, Inc",Closed with explanation,Yes,
1072445,Debt collection,Medical,Disclosure verification of debt,Not disclosed as an attempt to collect,PA,17325,Web,10/15/2014,10/15/2014,"Professional Medical Management, Inc.",Closed with non-monetary relief,Yes,
1072338,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,NJ,08731,Web,10/15/2014,10/22/2014,"Becker and Klein, LLC",Untimely response,No,
1071333,Debt collection,,Communication tactics,Threatened to take legal action,GA,31411,Web,10/15/2014,10/15/2014,"Halsted Financial Services, LLC.",Closed with explanation,Yes,Yes
1071163,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,91350,Web,10/15/2014,10/15/2014,"I.Q. Data International, Inc.",Closed with non-monetary relief,Yes,
1071992,Debt collection,Credit card,Taking/threatening an illegal action,Seized/Attempted to seize property,MD,20744,Web,10/15/2014,10/21/2014,Zwicker & Associates,Closed with explanation,Yes,
1071750,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,NY,11385,Referral,10/15/2014,10/21/2014,Continental Home Loans Inc.,Closed with explanation,Yes,
1071222,Credit reporting,,Incorrect information on credit report,Account status,NY,11234,Web,10/15/2014,10/22/2014,Experian,Closed with explanation,Yes,
1071117,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,CO,80016,Web,10/15/2014,10/15/2014,Equifax,Closed with explanation,Yes,Yes
1073226,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,AP,96266,Web,10/15/2014,10/16/2014,"I.C. System, Inc.",Closed with explanation,Yes,
1072416,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,11436,Web,10/15/2014,10/15/2014,Wells Fargo,Closed with explanation,Yes,Yes
1072475,Student loan,Non-federal student loan,Can't repay my loan,,SC,29223,Web,10/15/2014,10/15/2014,South Carolina Student Loan,Closed with non-monetary relief,Yes,
1072080,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,33432,Web,10/15/2014,10/22/2014,Carrington Mortgage,Closed with explanation,Yes,
1072269,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,30114,Web,10/15/2014,10/15/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1072119,Credit card,,Other,,GA,30309,Web,10/15/2014,10/15/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1071767,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,TX,77382,Web,10/15/2014,10/15/2014,Bank of America,Closed with non-monetary relief,Yes,
1072345,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,SC,29488,Web,10/15/2014,10/15/2014,TransUnion,Closed with non-monetary relief,Yes,
1073216,Consumer loan,Vehicle loan,Problems when you are unable to pay,,GA,31419,Web,10/15/2014,10/16/2014,Ally Financial Inc.,In progress,Yes,
1071110,Credit card,,Billing statement,,NC,28215,Web,10/14/2014,10/15/2014,Wells Fargo,Closed with explanation,Yes,
1071228,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,OR,97702,Web,10/14/2014,10/14/2014,"Ray Klein, Inc.",Closed with explanation,Yes,
1070571,Credit card,,Advertising and marketing,,PA,16146,Phone,10/14/2014,10/20/2014,Capital One,Closed with explanation,Yes,
1069561,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MI,48640,Web,10/14/2014,10/14/2014,Ocwen,Closed with explanation,Yes,
1071055,Credit card,,Other,,CA,90049,Web,10/14/2014,10/21/2014,Citibank,Closed with explanation,Yes,Yes
1069051,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was paid,AZ,85283,Web,10/14/2014,10/20/2014,JPMorgan Chase,Closed with explanation,Yes,
1069448,Credit card,,Other,,NY,11742,Web,10/14/2014,10/14/2014,JPMorgan Chase,Closed with explanation,Yes,
1070573,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,IL,60612,Web,10/14/2014,10/14/2014,Barclays,In progress,Yes,
1069238,Credit card,,Billing disputes,,NC,28443,Web,10/14/2014,10/22/2014,Citibank,Closed with monetary relief,Yes,
1071234,Credit card,,Billing disputes,,NY,11102,Web,10/14/2014,10/21/2014,Encore Capital Group,Closed with non-monetary relief,Yes,
1069446,Credit card,,Billing disputes,,NJ,07758,Web,10/14/2014,10/20/2014,Capital One,Closed with explanation,Yes,
1070743,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,92595,Web,10/14/2014,10/14/2014,Bank of America,Closed with explanation,Yes,
1070456,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AL,36024,Web,10/14/2014,10/14/2014,Citibank,In progress,Yes,
1069569,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,12833,Referral,10/14/2014,10/20/2014,Bank of America,In progress,Yes,
1070327,Consumer loan,Vehicle loan,Shopping for a loan or lease,,KY,41017,Web,10/14/2014,10/22/2014,Santander Consumer USA,Closed with explanation,Yes,
1069204,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,AL,35452,Fax,10/14/2014,10/20/2014,Ocwen,Closed with explanation,Yes,
1069415,Debt collection,Credit card,Disclosure verification of debt,Not disclosed as an attempt to collect,FL,34448,Web,10/14/2014,10/20/2014,Allied Interstate LLC,Closed with non-monetary relief,Yes,Yes
1069995,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,GA,30309,Web,10/14/2014,10/14/2014,Equifax,Closed with explanation,Yes,Yes
1070996,Credit card,,Payoff process,,IL,62454,Referral,10/14/2014,10/20/2014,Citibank,Closed with monetary relief,Yes,
1069221,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,11435,Web,10/14/2014,10/15/2014,JPMorgan Chase,Closed with explanation,Yes,
1069471,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33130,Phone,10/14/2014,10/20/2014,Wells Fargo,Closed with explanation,Yes,
1069162,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,SC,29829,Fax,10/14/2014,10/20/2014,Resurgent Capital Services L.P.,Closed with explanation,Yes,
1069925,Credit card,,Other fee,,OH,43054,Web,10/14/2014,10/14/2014,Bank of America,Closed with monetary relief,Yes,
1069121,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,OH,44134,Web,10/14/2014,10/20/2014,Wells Fargo,Closed with explanation,Yes,Yes
1069181,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,UT,84101,Web,10/14/2014,10/20/2014,"AmerAssist A/R Solutions, Inc.",Untimely response,No,
1069830,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,91711,Referral,10/14/2014,10/20/2014,JPMorgan Chase,In progress,Yes,
1071266,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MA,01474,Web,10/14/2014,10/15/2014,Bank of America,In progress,Yes,
1069860,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,PA,16001,Referral,10/14/2014,10/20/2014,Bank of America,Closed with explanation,Yes,
1069570,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,12833,Referral,10/14/2014,10/20/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1070464,Credit card,,Late fee,,NY,13210,Referral,10/14/2014,10/21/2014,Citibank,Closed with explanation,Yes,Yes
1069795,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,33434,Referral,10/14/2014,10/20/2014,Ocwen,Closed with explanation,Yes,
1071264,Mortgage,Conventional fixed mortgage,Settlement process and costs,,AL,35244,Web,10/14/2014,10/31/2014,DHI Mortgage,Closed with explanation,Yes,
1070682,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,GA,30213,Web,10/14/2014,10/14/2014,Equifax,Closed with explanation,Yes,Yes
1069671,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,KY,40361,Phone,10/14/2014,10/20/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1069352,Mortgage,VA mortgage,"Application, originator, mortgage broker",,ME,04086,Web,10/14/2014,10/14/2014,USAA Savings,Closed with explanation,Yes,
1070262,Credit reporting,,Incorrect information on credit report,Information is not mine,NV,89183,Web,10/14/2014,10/14/2014,TransUnion,Closed with non-monetary relief,Yes,
1069853,Mortgage,Other mortgage,Other,,NY,12775,Referral,10/14/2014,10/20/2014,Bank of America,In progress,Yes,
1071275,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,TX,77459,Web,10/14/2014,10/23/2014,"I.C. System, Inc.",Closed with explanation,Yes,
